episode,total_return,sharpe,max_drawdown,alpha,critic_loss,actor_loss,alpha_loss
390,-0.07137525,0.5506065303703482,-0.3486878254620168,3.882934356729572e-20,1.2115467306287575e-10,5.02247179352857e-06,-11.982441257407643
391,-0.04570675000000002,0.5760053451620896,-0.3536424067631564,3.245181271266009e-20,1.275692141210044e-10,4.032787008872525e-06,-11.553445142732821
392,-0.06467812500000003,0.5615620010076875,-0.3342469949604286,2.723625106548572e-20,1.370797526152482e-10,4.806187884671705e-06,-12.137013688272548
393,-0.10442287500000003,0.49319556895128086,-0.34759122608810017,2.2844213273980094e-20,1.261979634476553e-10,5.2615385915795385e-06,-11.85778241518569
394,-0.08548137499999997,0.5283916570013149,-0.3453770550914615,1.912014733151099e-20,1.2339170367207645e-10,5.303802897174717e-06,-12.3484411529428
395,-0.12119587499999995,0.4800666963371078,-0.3547501813682207,1.6021434514854618e-20,1.313611451194484e-10,5.392613346444727e-06,-12.208472483369984
396,-0.07091250000000004,0.5454603398928249,-0.3381593155654606,1.3414821886183644e-20,1.2715483927697587e-10,5.109988982099957e-06,-11.910277333822144
397,-0.0630465,0.5617833317359081,-0.34251701409301133,1.1271110399598021e-20,1.2224758095608517e-10,4.478271732886013e-06,-12.586353121057106
398,-0.10925162499999996,0.49657206341566984,-0.3494932563710481,9.348256603582606e-21,1.3227812201742037e-10,4.449122096769254e-06,-13.000005369288685
399,-0.07799212499999997,0.5360553744103153,-0.3397481834281778,7.865967363415882e-21,1.326521005641955e-10,4.665233843933659e-06,-11.777595351799272
400,-0.057844812499999954,0.566057237187196,-0.33335113056627613,6.620847323627715e-21,1.3815097906954227e-10,4.991932880764847e-06,-11.880184849570062
401,-0.07596312500000002,0.5383175430418444,-0.34981555180418056,5.5781242283266474e-21,1.1322947470155784e-10,4.148379245484449e-06,-11.709386402301574
402,-0.06894031249999999,0.5538313534033833,-0.350043171354655,4.680793721708441e-21,1.3215978659813053e-10,5.0415113342164616e-06,-12.165543106773656
403,-0.06131918749999998,0.5565293976975889,-0.3482772245349388,3.9598801330859965e-21,1.252819235859967e-10,4.847070989068752e-06,-11.32815005617317
404,-0.06935006249999998,0.5445673630026364,-0.34030235240095574,3.313486182151826e-21,1.2847828633620576e-10,4.517400309855166e-06,-12.822955269005009
405,-0.068309375,0.5496705581939023,-0.3485019110097107,2.77663183584986e-21,1.3479859732290838e-10,5.1783498891328945e-06,-12.795200171339134
406,-0.008793750000000045,0.6317215962508099,-0.3314116618095476,2.3118063481676795e-21,1.3380408797627473e-10,4.601654372681455e-06,-12.660260739316735
407,-0.06846031249999995,0.5464448374500814,-0.3495875201921379,1.9340554908614095e-21,1.36262786235517e-10,4.632917500808604e-06,-13.264520197163076
408,-0.11299768750000005,0.49399206689512826,-0.3567925228239167,1.6153121818792637e-21,1.0940093444581901e-10,4.102851871531929e-06,-11.868360378525473
409,-0.05396500000000004,0.5680557204929944,-0.3361022449475137,1.3617533322075156e-21,1.5617021510023805e-10,4.496655264408858e-06,-12.202749384253213
410,-0.08506524999999998,0.5331572481432325,-0.3413941216469143,1.1358639420250027e-21,1.0876258121458474e-10,3.6815930812206278e-06,-13.236698869665261
411,-0.03568824999999998,0.579894880900858,-0.34073066905687854,9.447534860579323e-22,1.2773245985314502e-10,4.940762788505193e-06,-13.287572591370532
412,-0.09232056249999998,0.5179028040667358,-0.33577637886012696,7.889532790764077e-22,1.2476955305025194e-10,5.045087246934139e-06,-12.77786288770397
413,-0.051900124999999964,0.5703369529404512,-0.34464945169809974,6.627615515989041e-22,1.3198136916261627e-10,5.23421799203859e-06,-12.063704110750503
414,-0.0254791875,0.6004367175685554,-0.3401242166338825,5.609347622129866e-22,1.2809760899065822e-10,4.836076631236034e-06,-12.020235640522895
415,-0.10452543749999998,0.5076872922494052,-0.3474050789947134,4.68502339462838e-22,1.2179983350960768e-10,5.348806497198683e-06,-13.113440129742315
416,-0.055065062499999984,0.5608204566821047,-0.3524713423345972,3.905484066179443e-22,1.2466832014462768e-10,4.201842517386421e-06,-13.26639353267019
417,-0.049614999999999965,0.5722352157224271,-0.3441488205306371,3.2540168641325264e-22,1.3108905724867017e-10,4.852600398403197e-06,-12.754053120532733
418,-0.07226118749999999,0.5472901082765009,-0.3303283224793431,2.736801022499249e-22,1.3982390727938806e-10,4.442189944377247e-06,-13.246418963596453
419,-0.09561206249999998,0.5136964452006311,-0.33595107138691016,2.2857790470327403e-22,1.204582085569837e-10,4.166653273121593e-06,-13.691140215170396
420,-0.09695537499999995,0.5113473486007765,-0.3408348108295377,1.9194145906919944e-22,1.3047818871188682e-10,4.466763831887749e-06,-12.351408901083092
421,-0.08572618750000005,0.5277006392840714,-0.3442142167691162,1.6079864708352497e-22,1.2671315661996518e-10,5.242154183640332e-06,-13.805264933968955
422,-0.10990493749999997,0.4970859386461982,-0.3511737358529169,1.3277719358451048e-22,1.313495012658744e-10,5.037448610801708e-06,-13.664476720621929
423,-0.0931935625,0.5171755679222939,-0.3408604691723775,1.1213789057377843e-22,1.3005671972456145e-10,3.6417932098134378e-06,-12.849821763701044
424,-0.06480074999999996,0.5505503960008756,-0.34170474168555337,9.396565967080161e-23,1.2526432210718455e-10,4.840286698148762e-06,-13.697942948743199
425,-0.0990616875,0.5101410907997135,-0.3454461171310539,7.821259687085164e-23,1.276191987657868e-10,4.620223130614835e-06,-13.80128579315053
426,-0.07681393749999998,0.5365679152665457,-0.35148885553618325,6.555472278436325e-23,1.3102225951984225e-10,4.578799514007153e-06,-13.312689609741897
427,-0.07935856249999995,0.5279529599159724,-0.34472169319906953,5.480918178835999e-23,1.2371669199504515e-10,3.940763521724084e-06,-13.753757018477973
428,-0.044355062499999987,0.5709017422601381,-0.35006706824829664,4.5863939712041563e-23,1.2799607892296019e-10,4.841030045024133e-06,-13.243392105974387
429,-0.033462375000000044,0.594899990029667,-0.33579383506709165,3.835320510571149e-23,1.3525726991973323e-10,4.388714534924748e-06,-14.22432014367432
430,-0.09744781250000001,0.515267543395209,-0.3494113028499891,3.213833256946145e-23,1.169135577871347e-10,4.099141085885628e-06,-13.771901797286336
431,-0.08623337499999995,0.5340350157835991,-0.35171979038749474,2.677641599656802e-23,1.3990284741018664e-10,4.518803707813219e-06,-13.669959826781144
432,-0.08401756250000003,0.5332542154367998,-0.34273339763299554,2.255530472182171e-23,1.3033932052225744e-10,4.178659031150909e-06,-13.490307734984299
433,-0.070453875,0.5537941825476681,-0.34330862819616725,1.9019221896613056e-23,1.2369075171727658e-10,4.166582856840456e-06,-13.199659870155498
434,-0.08274062500000001,0.5386165083596255,-0.34803020399230505,1.593373305713118e-23,1.3557582626359032e-10,5.085091721582499e-06,-14.2385580841684
435,-0.03818531250000001,0.5955020320065176,-0.33453857904128886,1.3182814092567174e-23,1.348004742786379e-10,4.418636198720383e-06,-15.072808607484275
436,-0.055261187499999975,0.560191733019672,-0.3481919190346366,1.1011225364288048e-23,1.2556600722919276e-10,4.027778850735092e-06,-13.581036461385935
437,-0.12359981249999996,0.48498272333391557,-0.3478148325516877,9.204907089409983e-24,1.2516492154921207e-10,4.427454706212659e-06,-13.871371013212253
438,-0.09269375000000002,0.5183295975202792,-0.3575379117662576,7.676732493048671e-24,1.2937144124004186e-10,4.058362232935688e-06,-14.937061803272723
439,-0.0760896875,0.5478613535277395,-0.33975402737483873,6.408915800799451e-24,1.2077359569332764e-10,4.478700227228734e-06,-13.987228515990786
440,-0.018035187499999994,0.6110889041988611,-0.33869814036528373,5.385115002783952e-24,1.3816270194860932e-10,3.8354020549532684e-06,-13.55297765132721
441,-0.08192287499999995,0.5253994969565997,-0.3476512108070164,4.536279195069826e-24,1.2365066139828973e-10,5.12246401587998e-06,-13.321907701239036
442,-0.06764375,0.5550300835680582,-0.3495937162471892,3.8185345935932774e-24,1.2930651761818603e-10,4.9432562593196495e-06,-13.511789599039703
443,-0.08733137499999999,0.5166695548644056,-0.34447779605263157,3.2037982194966463e-24,1.2792597220067667e-10,4.5244564750671615e-06,-14.616082285105634
444,-0.12256750000000005,0.4776524596840379,-0.34177637788011056,2.6669578202023025e-24,1.3094744956582451e-10,4.145159149641317e-06,-14.246644366871227
445,-0.08975762499999995,0.5159972442520107,-0.34046188766330177,2.237457330656712e-24,1.179081203337763e-10,4.280292546630737e-06,-14.259668152227587
446,-0.05305112499999998,0.5689229272615001,-0.34456902811712625,1.8627541563799446e-24,1.4211549750728423e-10,4.776220443722126e-06,-14.940161905170584
447,-0.07288843749999996,0.5377101806143109,-0.34496711850991046,1.56034733947133e-24,1.1719028475196068e-10,5.311499375434105e-06,-13.878877135353264
448,-0.05170825000000001,0.5784318981356413,-0.333031235222194,1.3048744204560583e-24,1.340109218101288e-10,4.806763273818089e-06,-14.62826655310435
449,-0.0590564375,0.5572336143658368,-0.34120519968589064,1.0918847694922924e-24,1.2302862699537004e-10,4.230415415911436e-06,-14.107455061575488
450,-0.07693024999999998,0.5426800064807431,-0.33962828334104544,9.235921591222652e-25,1.2890146134504722e-10,5.1976717443443776e-06,-13.418823687852464
451,-0.0845796875,0.5238488897766522,-0.341614673904472,7.797138963287538e-25,1.2317478018551295e-10,4.1957879951894655e-06,-13.730229026876748
452,-0.06903943749999997,0.542856257944332,-0.3469471595928167,6.550858755827866e-25,1.369887573570863e-10,4.3709867461968896e-06,-13.900020546883923
453,-0.092055,0.5155376384759957,-0.34848430147899445,5.483404040019902e-25,1.2333544319388296e-10,4.63553753051581e-06,-15.934269156592372
454,-0.034210874999999974,0.5892929597634908,-0.3396602083553119,4.5720198566407635e-25,1.3693568904554374e-10,4.338614482400495e-06,-14.399046642665844
455,-0.08735743750000002,0.5316092577144317,-0.3507965000838973,3.8308185989285506e-25,1.1486505936058405e-10,4.507614325196526e-06,-14.833320749792307
456,-0.09362325000000005,0.5066038165930977,-0.3596765695899553,3.223262320254971e-25,1.2938819296251534e-10,4.687744161081339e-06,-15.267681499910793
457,-0.08069143749999996,0.5396203317494187,-0.3485001733231278,2.6861343017911143e-25,1.263129991683312e-10,5.068385431983711e-06,-14.314716172169616
458,-0.03132349999999995,0.5897243540220202,-0.3307249913865718,2.250429499386847e-25,1.3244648906266886e-10,4.59510833899926e-06,-16.167210405827543
459,-0.061043437499999964,0.5556816137663305,-0.33892312399084923,1.869440971826268e-25,1.2934158346783035e-10,5.057726425245519e-06,-15.430925369993293
460,-0.08596481249999999,0.5318686744737007,-0.34560252575994765,1.5685631746142964e-25,1.3696243575937884e-10,4.40065313087247e-06,-14.562612958534014
461,-0.04995443749999995,0.5737021709548229,-0.3317589963953089,1.3116016179106884e-25,1.2449309050008831e-10,4.188461976595293e-06,-14.943239663058817
462,-0.09514875,0.5136392287519327,-0.3407910617338656,1.1041286062886255e-25,1.3280195874803437e-10,3.791116353429908e-06,-13.78593575089896
463,-0.08940006249999999,0.5214653349819626,-0.3494374847313331,9.27657349997343e-26,1.2327486826362662e-10,4.4169530416886315e-06,-15.969250746231157
464,-0.08404100000000003,0.5279286826404953,-0.3444653879079332,7.743207175461837e-26,1.2762891362375887e-10,4.0198917628765535e-06,-15.089792421451019
465,-0.06292193749999997,0.5581059441438486,-0.33932276818840856,6.479524368328496e-26,1.3490992455502261e-10,4.908910765360173e-06,-14.684520596990303
466,-0.034752000000000005,0.5936599330835521,-0.33589692271417004,5.465014102032222e-26,1.278144353399368e-10,3.728068398162488e-06,-14.940204506266227
467,-0.09357718749999999,0.5149712242907597,-0.35350284435689344,4.553299822050893e-26,1.3268227571446834e-10,4.665762970491685e-06,-15.25230048236126
468,-0.08411768750000004,0.5238174927540213,-0.3401055358058339,3.7988763764460594e-26,1.2229943374072422e-10,3.7230927201237933e-06,-15.760010117286315
469,-0.09215418750000004,0.5132867273328892,-0.3467700120383855,3.20000171165442e-26,1.277141947933703e-10,4.610710533950993e-06,-14.938357326482729
470,-0.100407625,0.5082432829419266,-0.34703985727785613,2.7046191088766755e-26,1.22258863761827e-10,4.6239102353886414e-06,-14.66937039224802
471,-0.05113993750000001,0.5703752361025558,-0.3446846164860445,2.2631674077214434e-26,1.387044782721432e-10,5.013362480614104e-06,-15.7306883130546
472,-0.08181899999999998,0.530753335554321,-0.34978311931209755,1.8863016027111142e-26,1.2342727783892224e-10,4.535148174492635e-06,-16.536355880721718
473,-0.06522450000000002,0.5504966818413027,-0.3335433479335059,1.5727714136475957e-26,1.2756539773163632e-10,4.398006765860427e-06,-16.110611735861198
474,-0.07803493750000001,0.5422577654744617,-0.3438963733402358,1.3134887213119898e-26,1.3499171497991678e-10,4.685877189699398e-06,-15.97170978437527
475,-0.05756893750000003,0.5664680523124281,-0.34008087345001375,1.1035413905082578e-26,1.1997884242587875e-10,4.437428166650383e-06,-15.85538927405555
476,-0.0419159375,0.5787270482476423,-0.3414475281070097,9.25672855068958e-27,1.2989073269701846e-10,4.330408833397179e-06,-16.321473798907693
477,-0.0921225,0.515445897945518,-0.3453100375235066,7.773134029717614e-27,1.2612665254483012e-10,4.943747292465924e-06,-15.16842853268028
478,-0.060710062499999995,0.5630101274239735,-0.34659648566896883,6.500629295290663e-27,1.3017343966514987e-10,4.527949472201462e-06,-16.77839137475264
479,-0.06701356250000001,0.5553833525675167,-0.3405192763266986,5.3935849047355146e-27,1.2860347628485804e-10,4.78594103093369e-06,-17.14620484650683
480,-0.06194737500000003,0.5593402972461637,-0.3387930755939816,4.509661609481771e-27,1.2743254818570315e-10,3.950651618722418e-06,-16.173976523031133
481,-0.10426237500000002,0.507573396896128,-0.35447858299762797,3.774505129741678e-27,1.2199331442509057e-10,4.418529037052805e-06,-15.344178910396682
482,-0.06545243749999996,0.5469627564173061,-0.33248475742171096,3.169445949362253e-27,1.320362581793662e-10,4.479867074841024e-06,-16.75095157652515
483,-0.07053118749999998,0.5387212748984221,-0.3461953989450929,2.6754313916740254e-27,1.3124451797305352e-10,4.336443336390043e-06,-15.196623675426252
484,-0.07909387499999998,0.5416050732217725,-0.3451845026285907,2.247664166430496e-27,1.2925261513716088e-10,3.732686300580227e-06,-16.48562961153161
485,-0.06733800000000001,0.5533500445286919,-0.34638112759034123,1.8673361475727036e-27,1.3190227570151213e-10,4.1661393761435055e-06,-16.216046213738398
486,-0.07372456250000003,0.5379742303369628,-0.34439185481970086,1.5767864558100404e-27,1.4126748214263044e-10,4.74001446048554e-06,-15.625546467072873
487,-0.09774756250000005,0.5121526433828308,-0.34216560808734525,1.3176503475959677e-27,1.1525656789009142e-10,3.2519729529783655e-06,-16.55444083804982
488,-0.08680112500000003,0.5219104392759887,-0.3464194599468997,1.0995596129133851e-27,1.2724926431327958e-10,4.320628768953033e-06,-15.716206721192847
489,-0.06819143750000001,0.539500130229919,-0.3397803259039225,9.29348813618444e-28,1.4033934380869974e-10,4.20554167727437e-06,-16.029637846201506
490,-0.07344931249999997,0.5440775741860706,-0.3499962660040969,7.766610568400863e-28,1.2245060288623893e-10,3.988135794215388e-06,-17.30725578475169
491,-0.10710243750000004,0.49952034584316735,-0.34875722486026783,6.516233954793447e-28,1.2604702993756818e-10,4.224723556918681e-06,-14.966106972180542
492,-0.07882699999999998,0.531831309012809,-0.3493862673694442,5.448035666824552e-28,1.2141850230261157e-10,4.770560287722797e-06,-17.83209618119346
493,-0.08102062499999996,0.532970240413289,-0.3437027315352409,4.551892720636553e-28,1.3513106389347793e-10,4.370342229646896e-06,-16.39846018897379
494,-0.08059150000000004,0.5374494559817508,-0.339039306125034,3.8065667135187286e-28,1.3178014659473108e-10,4.246245522954366e-06,-17.60853364677059
495,-0.08579950000000003,0.5259738137630892,-0.3386090929816851,3.1854664942559175e-28,1.2848928036066456e-10,4.632036704369074e-06,-17.260974076965613
496,-0.04499912500000003,0.5773177510711707,-0.3435439845345243,2.645145304564898e-28,1.2554930541294474e-10,4.363931580788924e-06,-17.288617098781987
497,-0.07630112499999997,0.5377673834119282,-0.33987029346790043,2.2042703139985916e-28,1.234057007048683e-10,4.683450157813299e-06,-17.623896860004812
498,-0.10345550000000003,0.5108644106781958,-0.34625844243149506,1.8516055867687512e-28,1.301909299484904e-10,4.283893601394163e-06,-16.28616090229997
499,-0.1030645,0.4984059910588342,-0.3471380799546087,1.5584396630803923e-28,1.3119047979657608e-10,4.4394341226083e-06,-16.358885295909808
500,-0.06837381249999996,0.5578437517337091,-0.34431486639646347,1.3133095039305234e-28,1.286116644426732e-10,4.4860029230523395e-06,-16.008327456855188
